Weight_kg,Seat_FL,Seat_FR,Seat_BL,Seat_BR,Lumbar_L,Lumbar_R,IMU_Pitch,IMU_Roll,Posture_Class
60.392956497116295,34,55,227,242,42,50,11.98879315477972,-0.20013455422813764,1
45.0,46,14,162,179,20,25,14.66322362450487,-0.30308607711201396,1
68.21146017643363,60,69,234,291,0,13,19.35437773246345,0.19365531663149269,1
58.825348846897974,51,63,246,221,21,16,20.69045156435937,-2.9952668907996163,1
56.502554850634816,55,51,229,225,35,37,13.87269379708626,-0.889252162470918,1
45.0,39,29,190,206,22,20,14.58276139834255,-0.2313759574900389,1
73.89238757146063,79,55,272,288,31,18,10.536640979186256,0.028468940438410424,1
91.34625786471331,78,93,359,366,26,62,16.08521447596822,-1.1536593514265687,1
69.86395439085821,73,48,267,295,53,13,22.19080627551044,0.36516063247516933,1
65.49630495009337,61,74,264,253,36,23,16.27622479805909,-0.6970314693648616,1
67.76960021022843,71,36,285,257,11,40,23.585862801822934,-2.0771596593008277,1
67.09838088399376,55,40,248,265,14,35,14.003252388153367,-1.2529997571683937,1
82.86201034236868,102,54,344,342,49,55,17.40577834039767,0.13015106198558457,1
65.92804952342067,74,74,260,248,31,42,15.66828201760293,1.0945732912205675,1
76.34092505803952,47,81,288,312,16,48,16.28129549170162,0.31537289612739006,1
66.50569266031879,49,69,257,236,14,22,14.874569217532216,0.6913563810805253,1
81.1546463324801,95,62,316,313,25,7,21.6045745221169,1.623861412322142,1
61.79353194776421,85,46,246,256,31,31,12.857737625155558,-0.034171881534327396,1
56.92636592836688,62,23,238,203,39,19,17.07248809975507,-0.9600105221878282,1
45.0,32,50,142,157,39,16,20.317194580318546,0.9287675350757748,1
45.0,36,33,179,176,40,26,15.204535278232026,-0.9234004725250807,1
68.40740255671021,40,77,271,271,20,20,22.660628495578088,-0.38876875042958176,1
73.85411274279181,76,73,292,288,50,26,21.93862319255044,0.7838234057466584,1
67.17970899433045,55,46,276,244,30,31,14.783948008183014,-0.6592990368504504,1
45.0,45,36,187,175,19,23,16.235904717905566,0.2556995380481427,1
74.97799480227836,55,60,316,303,15,23,15.297127990337872,-0.4868218725182975,1
67.21874113986964,78,49,278,283,18,16,14.373968876268918,-0.7253400408147569,1
58.134150789263686,47,56,249,241,32,0,13.6454891173055,0.1210338785027424,1
68.20726374943325,70,57,255,280,55,41,24.890510642818196,-3.0105225163135167,1
56.80331268233863,62,43,219,265,41,42,14.226120702367375,0.14462763378954377,1
45.0,24,63,198,169,46,19,15.171245282826158,0.07468163945423903,1
98.25145604344668,106,105,394,384,50,30,18.578744522100145,0.576192750328422,1
64.12987206409763,56,75,266,251,54,19,13.56276987000802,-1.7808816400803014,1
45.0,51,29,184,201,3,26,9.271594823196152,-1.181190940595717,1
69.54548301718012,56,55,305,281,44,50,14.557048046107587,1.3542109252450831,1
52.893364007570966,38,42,198,220,27,15,22.99928438821472,-0.50189411499767,1
71.4430704641675,63,69,287,275,43,27,16.899270250454617,-0.3280703703646766,1
52.83021715947793,46,49,223,200,2,24,12.127913404930595,0.9831784809990213,1
66.31146172912413,20,74,272,267,0,48,16.94860373535851,1.473737578076169,1
47.629922451097606,47,51,200,199,24,27,15.969232086466453,-0.17059266479006882,1
46.72944797848855,53,51,176,197,3,36,14.995892772723911,0.8954602236748322,1
58.347808782557536,77,45,224,232,15,24,24.73668162536253,-1.521442092065485,1
51.673232286208034,31,33,182,195,42,9,15.195745876083251,0.48688595030057186,1
51.75713428737862,78,42,208,217,36,26,18.77568778592614,-0.3707964337995265,1
59.744215186395984,45,42,209,247,0,26,26.096114145517028,-0.09976027531426664,1
59.13195112020061,38,49,229,224,24,6,26.959860768925793,-1.8316512287136264,1
67.00070030592914,49,73,290,258,50,24,8.714058631689687,-0.02576935587725707,1
48.47422867619274,42,52,194,189,1,17,24.98361452874248,0.5207764447340067,1
70.72557592841862,67,48,258,276,23,35,17.50891429725276,0.9023257611303859,1
51.94607277732178,47,34,204,225,27,31,15.538430696980491,1.0530697175949124,1
51.468716488615804,33,27,205,215,21,6,22.105677508538403,2.3181022604638017,1
60.47982173507454,62,70,241,237,38,13,20.392369091109817,-0.4070318269460593,1
48.63406232829908,30,70,224,186,22,18,16.93371086028406,-0.4918794548144672,1
77.50498936165418,74,48,331,311,21,30,23.222582247360187,-1.7772637986896467,1
57.95431838427378,33,78,252,215,26,51,20.100451771543263,1.0419126041774782,1
79.26086021348476,114,70,302,314,38,26,16.653027879808416,0.8143398145678733,1
68.18275094939904,71,33,282,238,3,22,12.982395761089995,-0.6655338670086792,1
66.01609379947091,54,66,246,262,10,30,23.301054412509554,0.05762276315959555,1
60.18229143810835,55,70,212,235,14,39,14.78292831420233,0.16504063653773915,1
72.55476891268987,76,40,259,266,31,41,20.031519380274485,-0.7038332580694631,1
45.0,15,40,193,186,36,0,23.290971327519145,0.1311121961784342,1
56.20392670806233,58,91,214,210,22,45,14.301231077905872,1.717580205044318,1
56.874324348745134,50,39,221,221,24,39,18.497750391627775,0.09669070288681957,1
86.6487924847429,63,78,333,344,54,0,14.638260949321172,-0.39199362478771504,1
68.88491845440967,46,78,284,279,42,18,16.159251804408484,0.46042226798438896,1
53.32526743434994,68,41,217,241,12,24,21.009744803269918,-0.767729142768612,1
76.7585643049223,59,63,323,298,34,27,21.805109555506125,-0.3278153102393581,1
71.87767990714381,48,32,270,294,51,41,18.622100150334624,-1.003433810758229,1
69.76485080896954,65,88,273,294,43,41,17.4938958018854,0.774914554913987,1
45.0,32,17,177,177,0,0,21.716758246190842,-0.12750797890915333,1
68.81267272179356,77,58,270,257,6,57,21.48682052424551,0.19028290992242175,1
77.83818670349645,66,63,300,312,46,40,12.429949731446087,0.15575190783128046,1
60.312742758691286,59,53,236,242,19,38,17.37109313243552,0.9368143169226666,1
46.937980134269864,24,17,185,159,1,31,16.354173960934073,0.611106095446024,1
59.1330063935197,50,57,215,248,33,1,23.141947798835943,-1.204814340937455,1
61.47161485307959,31,57,275,236,50,15,19.54382694503453,-0.5900566735280575,1
65.01763889013932,52,67,284,260,20,25,21.086090123504476,-0.008413665971365013,1
97.27590703903525,67,57,388,392,36,42,18.53962846535251,-0.5944136985779728,1
45.61353606995927,31,65,167,183,32,18,18.531713859310003,0.4814953205671245,1
59.361324535477124,49,60,243,224,23,45,12.284535398201351,1.3573414957162835,1
46.35923267963377,22,42,215,153,18,27,26.511672299029026,-0.744872785276274,1
62.47109941949744,45,52,229,245,21,20,19.52768668001204,-0.7180330821722741,1
66.48708977638093,92,41,281,262,20,9,10.717362027202785,-0.22909010338315364,1
63.95554751399325,54,71,256,228,29,50,23.813588423258707,-0.3892111451967638,1
61.48282338945502,50,26,216,256,15,13,7.034042282090493,0.388214991591073,1
61.50106014695664,50,35,234,248,27,25,15.423188006720245,0.10004862777774516,1
89.12337937651138,75,81,344,362,37,42,20.924150101542143,0.8524412648213425,1
64.24855823017235,46,46,263,244,23,11,17.927332474378183,2.93818806715577,1
68.88181087163622,70,32,260,268,12,3,20.017028977936604,-0.3151920599234445,1
57.68945648946174,42,61,236,245,19,0,20.776080348242967,1.2821083914265121,1
62.982601933918424,50,50,250,258,22,33,13.944825036121108,-0.7235051090620076,1
62.207424139027076,53,48,242,233,13,38,21.74197758351378,-0.18859185110631663,1
46.835176435415576,35,53,175,168,0,40,16.723527641208385,1.0153427862709963,1
46.08380345711818,60,73,156,165,31,27,20.98874636050037,-0.9999470267933823,1
72.87690596664268,65,45,283,268,55,21,15.704977798382496,1.9875341610233674,1
68.8947687864247,31,69,290,257,6,42,16.117307420071278,-0.6153873097625132,1
45.0,22,43,161,166,24,0,22.878131743793034,-0.9043951229546204,1
84.99386944299651,59,89,343,355,26,41,18.17456052986295,-1.292966012403528,1
67.97195076497148,48,57,258,266,40,4,20.78107000100895,1.1272811234320694,1
77.53120197243,86,72,310,287,18,48,13.443271502945002,-0.30737031969723144,1
53.751990363218546,31,51,212,211,15,14,16.020352506800602,0.9639512510547117,1
46.90290170687189,55,37,168,181,14,35,19.930660104165227,-0.6681491915167361,1
56.83399735047855,57,74,242,210,39,47,16.8951584751987,1.4115467054924355,1
83.45938385252788,68,60,323,303,56,32,21.95238393430675,0.9675229949091757,1
80.07863020690944,62,50,339,331,38,35,13.074001691113601,1.0826249210022105,1
68.15314026346766,53,89,308,291,36,24,18.778514311669646,-0.7922759541714712,1
50.82539748544248,76,71,211,185,35,18,15.07087035827919,-0.5532676586867606,1
45.0,27,35,169,176,18,0,19.148402549605038,-0.8419130408340553,1
83.28389184435966,67,71,349,331,44,40,14.06649310820528,-0.952398385130473,1
65.24046215498282,53,74,316,238,34,19,19.238918012348034,-1.9327341425689386,1
90.66712665455589,58,74,356,373,23,49,12.584868956834075,0.6249394903158797,1
62.26288812743126,35,66,236,261,32,24,19.091173545143917,0.9583327146851411,1
53.7396364327285,39,30,222,189,3,7,21.293179977421325,1.2609516854809275,1
56.183693237457504,32,58,202,216,53,23,12.654672443138221,-1.9387999093815778,1
66.7954338562143,50,55,282,260,29,24,14.215839926993787,2.163474853700142,1
58.15234670719882,41,39,219,207,1,29,19.482008043312366,0.5529431891981056,1
75.14034124445156,62,49,298,289,41,32,21.48418117258087,-2.3819912731366584,1
45.0,40,18,154,178,0,0,14.131656508801838,0.005785114826653559,1
55.768032823161214,38,49,208,220,18,26,16.046215634645396,-0.8784004773393012,1
74.29487791611302,77,68,286,286,19,32,21.35699138156238,1.2882104710660833,1
71.76342470196708,52,65,274,271,21,38,15.097329588467918,-0.037217858663773945,1
60.64550832537503,46,69,224,235,5,21,16.286313079999857,0.26140450254721065,1
45.0,51,39,163,165,42,41,20.985266090236504,0.7665037670055789,1
63.7157721973108,45,59,271,238,40,35,15.93746386367869,1.3686234226985106,1
61.446768408758146,58,32,243,250,41,5,14.026265603467538,-0.7244397601032758,1
80.42746216025783,54,65,315,320,35,39,24.781453976719742,0.41015156771359396,1
60.72954539725228,48,44,267,261,34,46,19.06042837804897,-0.46052342116131384,1
73.17845874569035,60,59,271,265,39,36,18.72508463805622,-1.5055713410196836,1
45.65644227905343,26,42,176,187,7,21,15.016485974255243,1.1612222731541635,1
64.36211608284228,61,89,291,243,0,37,18.920723224916877,0.0790738579626132,1
64.60753443861773,57,73,273,233,16,26,22.244167436734323,0.28488589971531725,1
63.378126734944175,70,81,258,236,25,26,17.096067186591004,0.4342071778618859,1
69.20496335973623,53,66,307,263,32,16,19.55267213373577,2.0503966511115097,1
63.14921659478404,57,41,261,251,41,10,14.879131407449433,1.0468009034913464,1
67.16354177148126,39,58,282,281,22,10,21.093366778578833,-0.4233774902357365,1
55.96348391510598,47,37,236,222,31,0,16.12608939707235,0.4464467833047774,1
45.0,48,4,201,179,40,6,12.249816874222368,-0.4805434256067757,1
69.05403907841487,56,67,288,262,33,1,18.34078371988315,0.8176863130545542,1
71.835042266887,61,76,283,285,25,25,25.81865017384996,-1.2444360477486953,1
60.78628184980471,52,76,233,220,24,15,18.166685688557422,-1.1814412615773098,1
45.0,30,41,154,151,29,0,18.556673846930483,-0.710282037151078,1
48.32651226569703,48,43,226,206,7,3,10.80064185844625,-0.4861364668488323,1
99.89363117365701,88,91,371,395,44,30,22.25028802293345,0.5893696072695719,1
54.4606296500413,78,21,206,191,5,11,24.06070557377422,-0.1251749202948624,1
66.41433477478827,24,80,257,244,33,32,19.06730468432155,-0.6792903196276054,1
57.48252949000049,61,35,217,236,43,48,18.59412406256602,-1.1550298404080184,1
76.78117533853201,88,87,292,316,28,56,16.703711264792872,-1.5410330691004628,1
54.79189472634705,74,40,221,201,36,37,25.914605150194014,0.7861205475982457,1
95.55833485481662,76,91,370,377,44,36,19.928159188878595,0.7240942025060932,1
62.88123135158791,71,57,252,225,33,35,16.498819321146318,-0.3797311250338392,1
56.42325928235746,61,60,230,224,32,37,26.340118705042766,-2.289227264184065,1
51.837573826352084,28,56,195,181,14,10,19.19678248872036,-0.18331684202330392,1
76.39870612866154,56,79,343,306,46,43,18.612772562232312,1.38238274568994,1
45.0,35,26,187,162,51,21,20.3432691898698,0.3064563206495689,1
45.0,75,26,175,169,27,11,15.944014886686645,-0.27813433828981726,1
46.053206674044056,31,32,199,176,3,13,17.218821680815203,-0.2993938433322431,1
62.7606992325155,67,76,253,215,50,14,12.654921453794584,1.6259779600063986,1
51.04938558397062,60,58,196,196,27,20,18.625300575821775,1.3782298466701495,1
74.45045070261094,27,67,291,295,21,12,21.320470657980906,0.5913413211727055,1
68.48393871965057,49,81,284,274,26,42,16.57479472907175,0.5746929937075994,1
67.49566941332368,80,40,250,254,6,28,18.95433675172242,1.0428654095596086,1
70.40163037342309,78,63,282,294,28,61,17.914326820190652,-0.5341216416128957,1
55.73058994579527,56,39,236,212,28,14,25.9917928180516,-0.9747351819124206,1
75.1211524313326,50,45,310,286,32,28,15.376994957443443,1.6834148447426684,1
45.0,54,42,193,161,14,25,17.692025343446648,1.264915894972302,1
60.17419242456044,21,64,240,250,19,15,17.01270667809377,-1.2006437323210952,1
62.09167153291288,66,39,242,243,45,30,21.416798594451265,-0.23145221498765425,1
86.44508525611873,78,84,328,365,38,21,12.60926080021007,0.12991890441127968,1
61.77565013420934,69,54,241,257,42,0,16.747353908479546,2.783235142247329,1
71.00190416626667,75,95,287,296,58,18,18.111866175914507,-1.3111438217869762,1
45.0,18,38,188,174,7,16,20.627464253238006,-0.24761153644145104,1
61.72732948578116,33,63,219,258,20,18,10.282070949495672,-0.14277495317069325,1
66.12236436222761,46,49,266,243,9,32,14.535862219106432,0.2787457541300641,1
61.62340206514862,54,63,244,212,0,55,18.674770979237568,0.3276392367214207,1
62.00100613882408,53,47,281,247,19,2,21.800966606868386,-0.3457039056270759,1
89.63226819830193,91,71,363,343,24,56,17.346886459086786,0.7442291195615972,1
59.78534868248921,61,28,226,230,13,32,20.074051334410623,0.41092099388177106,1
78.61650308634256,73,75,318,296,61,48,23.38073862138519,-0.33920476520988363,1
75.33709081169417,50,63,271,302,30,32,22.813840227601588,0.5341359422659844,1
78.85601582119912,69,41,306,273,25,47,16.172023845774163,-0.25212315877207636,1
68.26173181551496,43,59,312,296,30,32,15.620718758183695,0.040798218223812355,1
48.28608559511629,34,55,213,195,22,0,14.7928435681958,0.3621843221046941,1
72.4665434338087,77,78,278,279,21,13,13.425314793843768,-0.41800912863341977,1
53.11286325054061,52,54,194,191,24,24,11.547479924341246,0.6830625815082649,1
59.93822241481877,58,82,255,261,10,35,16.842066923248602,1.7107757776943866,1
55.955283154092776,44,33,214,208,14,21,11.346453154561868,1.4960031695555258,1
86.2314127026264,88,81,350,339,57,46,15.334731133821498,1.6592706642191906,1
45.0,35,41,167,156,0,0,19.18500772755986,0.7839731429926151,1
71.36662639458746,50,58,253,287,12,48,8.038873166494685,-0.6664799269634811,1
53.29528037375635,50,47,203,214,30,11,17.617547906352318,0.003773856555206271,1
67.9691494656298,73,62,253,255,34,43,22.766881209606783,0.7058941961045526,1
100.0,75,121,390,394,29,67,21.927287777754415,-1.170435757497502,1
69.00466490248876,64,61,284,279,26,22,14.901594608458753,-0.9938252888572712,1
59.760809923816325,52,38,244,229,13,20,15.79727661337295,-0.1301955328047618,1
65.391614192684,70,76,261,241,24,13,18.332152799253215,0.4221181149044621,1
85.75595703197195,87,78,343,313,36,24,25.949603530108654,0.6503111974963428,1
65.93899152553718,71,61,255,284,28,33,17.761560618445863,1.9468219623461143,1
62.59149446197569,25,31,251,269,32,16,16.38338437717071,0.03650622238552014,1
45.0,49,45,184,177,25,17,21.138109041902553,-0.567195151015101,1
53.10570851884515,43,69,220,212,12,38,14.146003757935794,-2.3850087979709786,1
60.32966963475765,41,40,215,223,27,15,24.299737255156234,-0.9810872632946813,1
45.0,48,39,208,192,12,9,22.29709318968049,-1.6840937293474054,1
83.03818753118999,70,67,332,329,43,38,12.096515611594352,0.19087993591870805,1
67.84753967024147,59,48,255,262,27,30,18.37346077172638,-0.6594268872163145,1
74.82930358308663,67,56,295,309,35,36,16.006143669836625,0.1968519264748205,1
52.12540336680266,20,58,203,200,14,50,25.875435404819505,-0.648356370322501,1
66.96426390046555,62,79,259,241,42,36,20.19900488658034,0.16261562358226733,1
63.5117173803906,55,53,241,267,6,63,19.883012966191146,-0.3707442202941741,1
74.28307092889065,62,70,277,292,30,21,10.888097861190596,-0.2241663294909295,1
49.72546875940275,50,55,192,196,39,11,21.67521858680943,-1.6965825400425936,1
53.57686599555227,66,25,226,223,46,29,16.018065275602765,1.1653255992232814,1
61.38035831609993,87,68,243,224,18,5,22.580866746286635,0.6989037915017654,1
58.989131495147916,66,56,226,233,32,27,21.704270372931383,-0.003671088480515556,1
64.1095792039268,89,74,230,216,29,41,14.923799569653173,-0.432976265242216,1
54.7208142760891,45,59,207,211,33,23,22.08663491279175,0.059654565007084104,1
88.7228678272883,76,90,344,353,25,54,20.775301651424073,0.6288138283327617,1
66.06846576166508,69,58,245,273,32,36,25.930052254791505,2.392298383669758,1
86.2170234243874,71,87,347,326,49,19,14.702306845346612,-0.9243041684813366,1
50.271616559116,57,48,224,194,20,40,17.53817073124324,-0.5534312459752201,1
60.72710875626686,17,70,252,253,0,16,23.976020990830182,0.5408282103844916,1
53.75813233020522,46,46,219,220,0,13,14.635514529758431,1.7419225318939382,1
45.0,39,8,172,193,40,30,19.601224372619278,-0.2888924143340474,1
45.0,37,8,191,168,24,20,23.037607211968496,0.7240022550000158,1
83.53752978213589,96,63,341,325,21,36,17.498532056009967,-0.015113590085947844,1
71.68387159051183,58,47,277,264,28,26,23.414839359906047,1.4746939853456824,1
72.18486285819472,52,80,267,287,29,47,9.176259280342487,-0.7336079460866397,1
70.34164610314767,33,65,284,253,12,34,18.484974927281517,-0.5546668745880683,1
66.74798360691018,30,79,243,270,28,48,14.037410759631763,-0.5740647135680381,1
50.90844270115341,15,53,173,197,37,33,18.245010841361548,-1.69842690923735,1
52.69580316871969,66,36,195,199,31,41,11.64598745436731,0.5094948616555286,1
45.0,36,43,166,184,34,24,12.006872762701388,2.339996321932448,1
86.37201307820209,79,82,343,320,42,32,16.69302164023563,-0.2628824730353762,1
53.86632180295496,30,7,238,220,21,13,18.129928219012974,-0.9615226873292143,1
45.0,53,49,179,196,14,35,15.085884495114062,0.7158663371640762,1
56.61584578791702,33,59,211,207,35,29,14.47543476448895,-1.005712980422521,1
75.47628775984123,67,67,283,280,22,63,20.050398045091193,-0.7531115801973117,1
56.221582680898315,62,62,235,227,45,30,22.931467165546856,-0.4686605094797979,1
85.98941621076392,79,61,347,316,27,7,11.520320787246266,0.3482862476668184,1
83.8207712374794,85,80,321,314,44,35,17.073802024218818,2.1668840348163116,1
45.0,66,72,180,179,14,5,11.932566333966726,-0.9587037291435838,1
81.25250680650142,69,64,313,337,15,42,25.494305575588545,-0.8934190858392855,1
72.19533350228212,65,81,261,279,30,0,17.431395305592723,0.8930678269867728,1
46.796661729900514,30,28,196,159,0,15,14.745602982564854,0.9482059948233497,1
45.0,52,51,193,195,0,26,12.361282821361403,0.5734337916879819,1
54.58548520602618,21,21,224,222,25,10,15.010303016038256,0.5604146322087054,1
72.41361488414974,45,56,297,305,26,27,20.721211568241905,0.08530451504745419,1
59.73635248764914,8,70,262,226,10,24,19.099572035643888,-0.5810673000600238,1
59.37494562779718,40,32,246,242,41,11,21.98207430865184,0.05463944164503786,1
87.73811659339661,48,64,368,357,30,30,11.025221971771053,0.7096010214014796,1
63.40870955169619,48,31,252,242,8,32,20.05656396304289,1.2515793826826966,1
59.01640744270095,58,31,219,228,51,37,19.22604882587918,-0.8944442001871804,1
77.08069505974906,68,88,318,318,60,27,23.668308133372577,3.6028321358108735,1
55.01840966489069,52,71,209,212,26,20,19.279062053927447,-0.18269977192188713,1
45.0,60,22,159,177,0,13,15.679489429204242,0.6873732422375044,1
45.0,64,56,167,161,16,18,23.47624519936986,-0.7693311543504044,1
66.84605721533362,62,53,252,260,16,30,14.893826841879285,0.746394873522203,1
63.196141593078735,53,70,252,245,25,26,19.04682913390536,1.7662424096718539,1
65.91674790819503,67,71,270,261,40,39,14.16271693912412,-1.465340383444967,1
73.02681102536937,58,63,283,259,57,27,14.561836714631546,-1.096951797154631,1
64.41786183207735,48,50,248,251,49,38,22.978195963052237,-2.344972269521205,1
75.41249376080361,34,43,302,297,29,27,18.188481087243694,-1.3993730461455012,1
90.16410205619846,78,77,372,376,35,51,14.708385636094103,0.9278194561160589,1
67.09447907010076,48,54,255,277,27,9,18.02974855523966,0.20425494265702587,1
51.87187887571677,45,43,233,212,30,0,5.202941419151287,-0.4944926018821485,1
56.89501124236014,37,22,204,237,22,17,16.053348770705217,-0.7860811988080079,1
61.92424131486209,62,41,234,249,55,48,22.669562714804606,0.004210520875785671,1
70.15959297238595,73,26,260,281,3,17,18.605735040642873,1.401069355627171,1
52.20259078878836,41,58,201,199,2,38,16.975336375016667,-0.2874302082262078,1
52.5990348047352,34,38,210,202,57,21,13.651878687994898,0.21309057486897096,1
70.64973506430911,45,47,284,293,36,27,10.23322381002822,-0.8606491319147301,1
53.168029458026126,48,60,214,220,5,15,22.454399004746037,2.071255454154862,1
67.53657216063817,28,51,281,242,11,31,22.849963776327918,-0.8181342216376747,1
60.3764024613395,47,70,219,259,10,39,20.37786592621291,-1.2287267604455792,1
56.77858085701624,57,49,240,245,7,5,13.420366969444093,-0.4968990471525983,1
45.0,47,31,177,198,48,23,14.403215615807923,1.1042145208197445,1
45.0,42,50,182,158,6,14,19.189148379039892,0.9347481295413476,1
76.91580689533693,71,91,302,276,43,65,14.936463726717518,0.455902633167647,1
71.97336682813038,48,93,278,273,29,26,14.849353632758373,-1.0819458791789647,1
83.94710503702505,75,91,354,331,32,37,13.942090035934788,1.1806432316604467,1
60.673210591928154,56,35,207,203,38,17,11.372134177045087,1.552480373785073,1
55.63139064652813,56,50,217,195,12,33,19.952617058155294,-0.5160481561017785,1
52.45169459190328,55,68,217,198,25,53,22.821478223137962,2.3464013239933985,1
54.670247603215685,44,32,240,218,38,19,13.842690804487704,-1.1341944231152694,1
46.03723923141435,45,48,190,158,20,4,12.76242421826689,-0.9079917421781208,1
67.62052354618339,73,94,278,263,24,26,19.91630822198981,-1.1721730470264382,1
51.34972614512185,16,48,202,193,3,26,19.0095928266082,-1.1384625911543043,1
48.13754946001369,51,21,170,191,0,0,17.444222596538662,1.7649718541264443,1
69.45320815815413,64,59,263,281,53,22,19.28374301728347,0.4505983312791324,1
47.709637057083825,44,9,194,197,0,6,13.459522322355044,-0.8667302333337176,1
63.115533717835795,53,74,243,233,11,38,17.42612107878241,0.5196374682685905,1
62.414695987396826,24,37,230,233,21,42,20.534863602900778,0.6131224992291844,1
78.77875293337459,58,70,313,322,46,0,16.828436679188012,-0.25128086132474453,1
59.86437073308035,69,47,238,218,9,37,23.536400123560416,-0.4381149273049169,1
74.34545592280931,65,83,318,287,7,45,18.10571562480197,-1.2275242426383912,1
58.13651664962999,37,51,248,226,9,1,21.77216256624416,0.28107222501761947,1
51.189694383894874,27,68,181,236,48,24,16.35945495291607,0.819999135917259,1
45.0,20,43,164,166,16,11,17.77830375207031,-0.3868409579865057,1
91.09419263954041,81,84,365,371,43,43,15.857141468001801,0.44088101139447555,1
62.81867895855395,54,58,253,250,23,26,17.446328590640103,-0.9117978816606773,1
54.24894921628891,50,62,202,222,24,54,19.252895964026255,-0.22112822791412187,1
58.97179540151087,30,43,245,225,0,25,20.780658332604265,0.015353451755977077,1
46.707291828685854,52,63,175,181,4,10,18.527270930386877,1.5511470813980186,1
49.02361234799348,11,63,211,200,4,0,12.77310812315217,1.3658566253313404,1
54.3223484623101,31,64,239,210,25,1,20.500481825359696,0.003063637440674221,1
56.19858597447351,41,45,214,217,30,0,20.041759912003975,0.3548565402577775,1
60.95910679268909,46,46,232,240,28,0,19.399902142502757,-0.5704846856410772,1
71.14032520061204,44,49,277,286,1,18,16.840004462612164,1.932963175468534,1
70.27848224803381,54,48,285,300,36,49,14.20750421426983,1.3700263763762275,1
85.47289476891748,51,81,335,355,54,45,14.312565280289686,0.9383913340595865,1
66.17799059275946,56,79,284,258,32,30,20.033474706887805,0.061770871376545564,1
45.0,28,71,194,183,28,5,16.654257689551976,1.5997042010481028,1
58.28679746885417,66,30,211,258,25,17,23.765596441287038,-0.6145293391735335,1
81.07837157798548,62,66,323,329,27,38,22.983286219854016,0.9207545652572385,1
65.74347821116369,34,54,244,267,42,30,23.147079025501014,0.7544658289351189,1
58.2462215712101,41,32,198,248,32,30,18.276679172143933,0.2089192734777545,1
79.71278443134129,75,74,287,319,28,22,12.978127961230332,-1.7356308758550187,1
57.33206808404622,39,58,223,235,0,12,8.23388571632612,-0.591374223391938,1
69.78395872200022,33,72,265,263,45,47,16.76454147770738,0.8454605329743672,1
76.48579574522195,54,69,295,331,50,30,26.154567700193063,1.2668036084433343,1
74.29073716854202,50,39,304,306,39,29,13.07120613474758,0.25026173764547277,1
45.0,35,55,193,152,9,8,13.35461251713101,-0.9692799797387972,1
45.0,37,59,178,170,28,35,20.26448378779963,-0.2461598243185216,1
66.15054592468915,56,59,249,251,49,59,20.756758394792595,-0.1455676497428844,1
84.29077079653452,55,75,289,323,57,51,12.70697057292581,-1.4198575345849727,1
54.872674891970895,62,40,212,207,4,20,16.26657823531745,0.5672417068069041,1
57.85701443707731,57,61,216,198,32,15,12.957423536045377,0.6460809376377294,1
49.530646134560186,66,35,178,204,24,0,12.97178770142623,-0.2753225280871538,1
71.27284847654602,43,19,279,295,32,52,26.513871074006403,-2.6005359274290236,1
73.62770406462188,58,65,276,286,33,30,24.80858929400871,1.1602107681070948,1
80.79154936825054,57,80,297,315,55,39,16.67932774997268,-0.932086413557357,1
60.95552455233744,40,50,244,254,28,46,17.85635838544628,-1.0295645922271728,1
84.47277221293335,59,56,340,312,32,48,21.181068849928813,1.2249814080558845,1
81.78722094559289,76,55,319,321,35,37,16.983137398847738,-0.6499442953076904,1
50.31679202199001,19,49,211,210,18,9,15.092028029526332,-0.7471162610326202,1
72.42040499307765,89,62,281,279,8,41,20.55569208949821,0.2174206424362958,1
60.52320485979113,47,17,245,240,15,32,20.03972496542718,1.8418780020912402,1
73.00534848146125,86,53,288,248,9,34,14.21356035915381,-0.3013318614033824,1
79.19182933419842,63,83,293,318,24,37,12.551881271995995,0.07456406206049655,1
62.965034732318614,55,53,242,249,30,12,16.992883703429527,0.47781184626938444,1
57.10740266915673,41,61,234,211,24,34,13.77925622147531,-0.03984542278078571,1
59.545683517703594,64,65,231,245,0,45,15.087129900777821,-1.0924035280447957,1
59.8027727261195,73,36,257,241,35,21,18.567106243197955,-0.32051772366596937,1
45.0,59,36,170,198,48,19,21.722043062144405,0.31140835118933086,1
51.46139504400051,54,41,226,192,29,15,21.242123051158195,-0.2540205661706743,1
58.05890814010923,64,59,226,230,38,39,16.351777380957692,0.7386080660934153,1
45.0,49,38,187,161,23,33,16.911111312909217,-0.22425879143948552,1
45.0,39,26,174,178,26,42,28.05457387283561,1.1908859328665193,1
55.33462142780016,42,54,228,206,17,46,20.250839350290246,-1.292429162600113,1
78.26672067479262,106,68,303,300,39,40,18.833828868209466,-2.2366451532207154,1
75.30879022377117,96,69,293,282,40,48,14.295751342603948,-0.31249487814126115,1
74.2442270413373,90,81,280,254,36,44,16.964796545564333,0.3612522833635362,1
46.75085711377432,42,32,203,186,7,34,17.964841911508888,-0.2636990658730787,1
45.0,60,37,169,178,18,9,23.13797751014053,0.9910594242225638,1
54.249273602241004,57,46,208,196,6,52,16.534508610934143,-1.1700036864398626,1
53.21839551993803,4,73,219,198,22,6,20.442113576837308,0.1626344699001771,1
87.56708669845588,65,77,365,371,32,43,14.369369167034142,-0.5230839966946594,1
63.14667577645702,75,58,272,266,28,32,14.073562942223768,2.422555574595944,1
83.16976599327316,69,95,327,332,35,28,14.215385675481278,1.6736906973213392,1
